,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,energy_group,Week,24Hour,holiday,Weekend
35,6,2020-06-02 11:00:00,1679.4,18.4,1.8,70.0,0.0,0.0,0,0,35,2,2,11,0,0
36,6,2020-06-02 12:00:00,1621.08,17.5,3.5,78.0,0.2,0.0,0,0,36,2,2,12,0,0
37,6,2020-06-02 13:00:00,1698.84,18.2,4.9,68.0,0.9,0.0,0,0,37,2,2,13,0,0
38,6,2020-06-02 14:00:00,1688.58,21.0,6.8,51.0,0.0,0.4,0,0,38,2,2,14,0,0
39,6,2020-06-02 15:00:00,1771.2,22.7,4.6,45.0,0.0,0.9,0,0,39,2,2,15,0,0
40,6,2020-06-02 16:00:00,1661.58,22.2,3.4,51.0,0.0,0.2,0,0,40,2,2,16,0,0
41,6,2020-06-02 17:00:00,1500.12,21.5,2.2,56.0,0.0,0.0,0,0,41,2,2,17,0,0
42,6,2020-06-02 18:00:00,1170.72,21.4,1.9,58.0,0.0,0.0,0,0,42,2,2,18,0,0
43,6,2020-06-02 19:00:00,955.8,21.2,2.1,61.0,0.0,0.0,0,0,43,2,2,19,0,0
44,6,2020-06-02 20:00:00,850.5,20.6,1.0,64.0,0.0,0.0,0,0,44,2,2,20,0,0
45,6,2020-06-02 21:00:00,753.3,19.9,1.4,74.0,0.0,0.0,0,0,45,2,2,21,0,0
46,6,2020-06-02 22:00:00,665.82,19.4,0.2,79.0,0.0,0.0,0,0,46,2,2,22,0,0
47,6,2020-06-02 23:00:00,619.38,19.0,2.0,87.0,0.0,0.0,0,0,47,2,2,23,0,0
48,6,2020-06-03 00:00:00,602.1,18.4,2.1,93.0,0.0,0.0,0,0,48,2,3,0,0,0
49,6,2020-06-03 01:00:00,584.28,18.3,1.0,96.0,0.0,0.0,0,0,49,2,3,1,0,0
50,6,2020-06-03 02:00:00,583.2,18.3,0.8,97.0,0.0,0.0,0,0,50,2,3,2,0,0
51,6,2020-06-03 03:00:00,570.24,18.3,0.9,98.0,0.0,0.0,0,0,51,2,3,3,0,0
52,6,2020-06-03 04:00:00,567.0,18.3,0.8,98.0,0.0,0.0,0,0,52,2,3,4,0,0
53,6,2020-06-03 05:00:00,564.3,18.2,0.5,99.0,0.0,0.0,0,0,53,2,3,5,0,0
54,6,2020-06-03 06:00:00,600.48,18.2,0.0,100.0,0.1,0.0,0,0,54,2,3,6,0,0
55,6,2020-06-03 07:00:00,748.44,18.9,0.5,97.0,0.0,0.0,0,0,55,2,3,7,0,0
56,6,2020-06-03 08:00:00,1119.96,19.9,0.7,91.0,0.0,0.0,0,0,56,2,3,8,0,0
57,6,2020-06-03 09:00:00,1557.36,19.7,2.3,91.0,0.0,0.0,0,0,57,2,3,9,0,0
58,6,2020-06-03 10:00:00,1742.58,22.2,1.5,81.0,0.0,0.4,0,0,58,2,3,10,0,0
59,6,2020-06-03 11:00:00,1822.5,23.0,1.8,77.0,0.0,0.6,0,0,59,2,3,11,0,0
60,6,2020-06-03 12:00:00,1805.76,24.7,2.2,66.0,0.0,0.7,0,0,60,2,3,12,0,0
61,6,2020-06-03 13:00:00,1965.06,25.4,1.5,64.0,0.0,0.7,0,0,61,2,3,13,0,0
62,6,2020-06-03 14:00:00,2004.48,26.3,1.7,59.0,0.0,1.0,0,0,62,2,3,14,0,0
63,6,2020-06-03 15:00:00,2069.28,26.7,2.8,58.0,0.0,1.0,0,0,63,2,3,15,0,0
64,6,2020-06-03 16:00:00,2021.22,26.8,3.8,55.0,0.0,1.0,0,0,64,2,3,16,0,0
65,6,2020-06-03 17:00:00,1797.12,27.5,3.4,45.0,0.0,1.0,0,0,65,2,3,17,0,0
66,6,2020-06-03 18:00:00,1366.74,26.2,3.3,67.0,0.0,1.0,0,0,66,2,3,18,0,0
67,6,2020-06-03 19:00:00,1108.08,22.6,4.3,80.0,0.0,1.0,0,0,67,2,3,19,0,0
68,6,2020-06-03 20:00:00,903.42,21.0,1.9,88.0,0.0,0.0,0,0,68,2,3,20,0,0
69,6,2020-06-03 21:00:00,768.96,20.9,2.0,88.0,0.0,0.0,0,0,69,2,3,21,0,0
70,6,2020-06-03 22:00:00,696.06,20.8,2.2,88.0,0.0,0.0,0,0,70,2,3,22,0,0
71,6,2020-06-03 23:00:00,650.16,20.6,1.2,87.0,0.0,0.0,0,0,71,2,3,23,0,0
72,6,2020-06-04 00:00:00,630.72,20.7,0.9,89.0,0.0,0.0,0,0,72,2,4,0,0,0
73,6,2020-06-04 01:00:00,607.5,20.4,0.2,91.0,0.0,0.0,0,0,73,2,4,1,0,0
74,6,2020-06-04 02:00:00,599.94,20.8,0.6,91.0,0.0,0.0,0,0,74,2,4,2,0,0
75,6,2020-06-04 03:00:00,586.44,20.8,0.7,92.0,0.0,0.0,0,0,75,2,4,3,0,0
76,6,2020-06-04 04:00:00,578.34,20.9,2.2,95.0,0.1,0.0,0,0,76,2,4,4,0,0
77,6,2020-06-04 05:00:00,569.7,21.0,1.7,92.0,0.0,0.0,0,0,77,2,4,5,0,0
78,6,2020-06-04 06:00:00,617.76,20.7,2.2,93.0,0.1,0.0,0,0,78,2,4,6,0,0
79,6,2020-06-04 07:00:00,775.98,20.4,2.7,93.0,0.0,0.0,0,0,79,2,4,7,0,0
80,6,2020-06-04 08:00:00,1113.48,20.2,2.0,96.0,0.0,0.0,0,0,80,2,4,8,0,0
81,6,2020-06-04 09:00:00,1582.74,21.5,1.6,90.0,0.1,0.1,0,0,81,2,4,9,0,0
82,6,2020-06-04 10:00:00,1811.16,22.4,1.9,83.0,0.0,0.3,0,0,82,2,4,10,0,0
83,6,2020-06-04 11:00:00,1838.16,24.2,2.6,74.0,0.0,0.9,0,0,83,2,4,11,0,0
84,6,2020-06-04 12:00:00,1810.62,25.9,3.2,71.0,0.0,1.0,0,0,84,2,4,12,0,0
85,6,2020-06-04 13:00:00,1998.0,26.6,3.4,65.0,0.0,1.0,0,0,85,2,4,13,0,0
86,6,2020-06-04 14:00:00,2039.04,26.9,3.7,64.0,0.0,1.0,0,0,86,2,4,14,0,0
87,6,2020-06-04 15:00:00,2065.5,26.4,3.3,70.0,0.0,0.8,0,0,87,2,4,15,0,0
88,6,2020-06-04 16:00:00,2013.12,24.6,3.1,77.0,0.0,0.2,0,0,88,2,4,16,0,0
89,6,2020-06-04 17:00:00,1840.32,24.0,3.5,78.0,0.0,0.0,0,0,89,2,4,17,0,0
90,6,2020-06-04 18:00:00,1344.06,22.9,3.1,82.0,0.0,0.3,0,0,90,2,4,18,0,0
91,6,2020-06-04 19:00:00,1082.16,21.5,1.9,87.0,0.0,0.0,0,0,91,2,4,19,0,0
92,6,2020-06-04 20:00:00,894.78,21.4,1.0,89.0,0.0,0.0,0,0,92,2,4,20,0,0
93,6,2020-06-04 21:00:00,822.96,21.0,2.6,94.0,0.0,0.0,0,0,93,2,4,21,0,0
94,6,2020-06-04 22:00:00,718.74,20.4,1.9,97.0,0.0,0.0,0,0,94,2,4,22,0,0
95,6,2020-06-04 23:00:00,669.06,20.0,1.6,99.0,0.0,0.0,0,0,95,2,4,23,0,0
96,6,2020-06-05 00:00:00,626.94,19.1,1.7,100.0,0.1,0.0,0,0,96,2,5,0,0,0
97,6,2020-06-05 01:00:00,605.34,19.2,1.2,100.0,0.0,0.0,0,0,97,2,5,1,0,0
98,6,2020-06-05 02:00:00,596.7,18.9,1.6,99.0,0.0,0.0,0,0,98,2,5,2,0,0
99,6,2020-06-05 03:00:00,589.68,18.6,1.5,100.0,0.0,0.0,0,0,99,2,5,3,0,0
100,6,2020-06-05 04:00:00,610.74,18.6,1.4,99.0,0.0,0.0,0,0,100,2,5,4,0,0
101,6,2020-06-05 05:00:00,594.0,18.7,1.1,98.0,0.0,0.0,0,0,101,2,5,5,0,0
102,6,2020-06-05 06:00:00,616.14,18.8,0.9,97.0,0.0,0.0,0,0,102,2,5,6,0,0
103,6,2020-06-05 07:00:00,821.88,18.8,1.1,95.0,0.0,0.0,0,0,103,2,5,7,0,0
104,6,2020-06-05 08:00:00,1160.46,19.1,1.7,94.0,0.0,0.0,0,0,104,2,5,8,0,0
105,6,2020-06-05 09:00:00,1645.38,19.6,1.4,90.0,0.0,0.0,0,0,105,2,5,9,0,0
106,6,2020-06-05 10:00:00,1851.12,20.6,0.8,86.0,0.0,0.0,0,0,106,2,5,10,0,0
107,6,2020-06-05 11:00:00,1896.48,22.3,1.3,77.0,0.0,0.5,0,0,107,2,5,11,0,0
108,6,2020-06-05 12:00:00,1852.2,24.0,1.7,68.0,0.0,1.0,0,0,108,2,5,12,0,0
109,6,2020-06-05 13:00:00,2034.72,24.9,1.3,62.0,0.0,1.0,0,0,109,2,5,13,0,0
110,6,2020-06-05 14:00:00,2044.98,26.2,1.9,57.0,0.0,1.0,0,0,110,2,5,14,0,0
111,6,2020-06-05 15:00:00,2103.84,26.9,2.4,58.0,0.0,1.0,0,0,111,2,5,15,0,0
112,6,2020-06-05 16:00:00,2041.2,27.6,1.6,60.0,0.0,1.0,0,0,112,2,5,16,0,0
113,6,2020-06-05 17:00:00,1797.66,26.2,3.3,67.0,0.0,1.0,0,0,113,2,5,17,0,0
114,6,2020-06-05 18:00:00,1288.44,25.6,3.2,68.0,0.0,1.0,0,0,114,2,5,18,0,0
115,6,2020-06-05 19:00:00,974.16,24.0,2.9,70.0,0.0,0.0,0,0,115,2,5,19,0,0
116,6,2020-06-05 20:00:00,797.04,22.2,1.9,75.0,0.0,0.0,0,0,116,2,5,20,0,0
117,6,2020-06-05 21:00:00,663.66,20.0,2.4,85.0,0.0,0.0,0,0,117,2,5,21,0,0
118,6,2020-06-05 22:00:00,623.16,19.0,2.2,91.0,0.0,0.0,0,0,118,2,5,22,0,0
119,6,2020-06-05 23:00:00,576.18,18.6,0.7,91.0,0.0,0.0,0,0,119,2,5,23,0,0
120,6,2020-06-06 00:00:00,556.74,18.3,1.1,91.0,0.0,0.0,0,0,120,2,6,0,0,1
121,6,2020-06-06 01:00:00,542.16,18.0,0.8,91.0,0.0,0.0,0,0,121,2,6,1,0,1
122,6,2020-06-06 02:00:00,530.28,17.6,0.5,95.0,0.0,0.0,0,0,122,2,6,2,0,1
123,6,2020-06-06 03:00:00,515.16,17.4,0.3,95.0,0.0,0.0,0,0,123,2,6,3,0,1
124,6,2020-06-06 04:00:00,522.72,17.1,0.0,95.0,0.0,0.0,0,0,124,2,6,4,0,1
125,6,2020-06-06 05:00:00,513.0,16.7,0.7,96.0,0.0,0.0,0,0,125,2,6,5,0,1
126,6,2020-06-06 06:00:00,524.88,17.1,0.3,97.0,0.0,0.0,0,0,126,2,6,6,0,1
127,6,2020-06-06 07:00:00,578.34,19.0,0.6,91.0,0.0,0.1,0,0,127,2,6,7,0,1
128,6,2020-06-06 08:00:00,599.94,22.7,1.5,75.0,0.0,1.0,0,0,128,2,6,8,0,1
129,6,2020-06-06 09:00:00,651.78,24.7,3.0,65.0,0.0,1.0,0,0,129,2,6,9,0,1
130,6,2020-06-06 10:00:00,745.2,26.4,2.4,61.0,0.0,1.0,0,0,130,2,6,10,0,1
131,6,2020-06-06 11:00:00,751.14,26.5,1.9,60.0,0.0,0.7,0,0,131,2,6,11,0,1
132,6,2020-06-06 12:00:00,739.8,28.3,1.6,54.0,0.0,0.6,0,0,132,2,6,12,0,1
133,6,2020-06-06 13:00:00,769.5,28.8,2.0,52.0,0.0,1.0,0,0,133,2,6,13,0,1
134,6,2020-06-06 14:00:00,791.1,29.0,1.7,51.0,0.0,0.9,0,0,134,2,6,14,0,1
135,6,2020-06-06 15:00:00,810.54,29.6,1.6,47.0,0.0,0.9,0,0,135,2,6,15,0,1
136,6,2020-06-06 16:00:00,768.96,29.3,2.9,54.0,0.0,0.8,0,0,136,2,6,16,0,1
137,6,2020-06-06 17:00:00,710.1,27.8,4.2,60.0,0.0,1.0,0,0,137,2,6,17,0,1
138,6,2020-06-06 18:00:00,672.84,26.7,2.7,61.0,0.0,0.7,0,0,138,2,6,18,0,1
139,6,2020-06-06 19:00:00,644.76,25.6,2.5,63.0,0.0,0.0,0,0,139,2,6,19,0,1
140,6,2020-06-06 20:00:00,607.5,23.0,2.8,73.0,0.0,0.0,0,0,140,2,6,20,0,1
141,6,2020-06-06 21:00:00,568.08,22.5,1.7,73.0,0.0,0.0,0,0,141,2,6,21,0,1
142,6,2020-06-06 22:00:00,559.44,22.2,2.0,75.0,0.0,0.0,0,0,142,2,6,22,0,1
143,6,2020-06-06 23:00:00,540.0,21.3,2.2,79.0,0.0,0.0,0,0,143,2,6,23,0,1
144,6,2020-06-07 00:00:00,541.08,20.3,1.4,84.0,0.0,0.0,0,0,144,2,0,0,0,1
145,6,2020-06-07 01:00:00,525.96,19.8,1.0,88.0,0.0,0.0,0,0,145,2,0,1,0,1
146,6,2020-06-07 02:00:00,515.7,18.9,1.1,91.0,0.0,0.0,0,0,146,2,0,2,0,1
147,6,2020-06-07 03:00:00,514.08,19.0,0.3,91.0,0.0,0.0,0,0,147,2,0,3,0,1
148,6,2020-06-07 04:00:00,514.08,18.1,0.8,94.0,0.0,0.0,0,0,148,2,0,4,0,1
149,6,2020-06-07 05:00:00,509.22,18.2,2.6,92.0,0.0,0.0,0,0,149,2,0,5,0,1
150,6,2020-06-07 06:00:00,517.86,18.5,0.8,93.0,0.0,0.0,0,0,150,2,0,6,0,1
151,6,2020-06-07 07:00:00,517.32,18.8,0.9,91.0,0.0,0.0,0,0,151,2,0,7,0,1
152,6,2020-06-07 08:00:00,545.4,19.7,0.9,86.0,0.0,0.1,0,0,152,2,0,8,0,1
153,6,2020-06-07 09:00:00,578.34,20.2,1.5,85.0,0.0,0.0,0,0,153,2,0,9,0,1
154,6,2020-06-07 10:00:00,612.9,20.9,1.4,82.0,0.0,0.0,0,0,154,2,0,10,0,1
155,6,2020-06-07 11:00:00,638.28,22.2,2.5,76.0,0.0,0.3,0,0,155,2,0,11,0,1
156,6,2020-06-07 12:00:00,655.56,24.9,2.6,68.0,0.0,1.0,0,0,156,2,0,12,0,1
157,6,2020-06-07 13:00:00,677.16,25.2,2.4,63.0,0.0,0.9,0,0,157,2,0,13,0,1
158,6,2020-06-07 14:00:00,687.42,26.6,2.4,58.0,0.0,1.0,0,0,158,2,0,14,0,1
159,6,2020-06-07 15:00:00,710.1,27.4,1.7,55.0,0.0,1.0,0,0,159,2,0,15,0,1
160,6,2020-06-07 16:00:00,694.44,28.1,2.7,53.0,0.0,1.0,0,0,160,2,0,16,0,1
161,6,2020-06-07 17:00:00,692.28,26.5,4.1,65.0,0.0,1.0,0,0,161,2,0,17,0,1
162,6,2020-06-07 18:00:00,662.58,24.8,3.7,72.0,0.0,1.0,0,0,162,2,0,18,0,1
163,6,2020-06-07 19:00:00,638.28,22.7,2.8,78.0,0.0,0.9,0,0,163,2,0,19,0,1
164,6,2020-06-07 20:00:00,621.0,21.3,1.5,82.0,0.0,0.0,0,0,164,2,0,20,0,1
165,6,2020-06-07 21:00:00,578.88,20.0,1.9,91.0,0.0,0.0,0,0,165,2,0,21,0,1
166,6,2020-06-07 22:00:00,563.76,19.2,0.8,94.0,0.0,0.0,0,0,166,2,0,22,0,1
167,6,2020-06-07 23:00:00,549.72,18.7,1.2,97.0,0.0,0.0,0,0,167,2,0,23,0,1
168,6,2020-06-08 00:00:00,545.4,18.2,1.8,98.0,0.0,0.0,0,0,168,2,1,0,0,0
169,6,2020-06-08 01:00:00,525.96,18.3,1.8,100.0,0.0,0.0,0,0,169,2,1,1,0,0
170,6,2020-06-08 02:00:00,518.4,18.8,1.7,98.0,0.0,0.0,0,0,170,2,1,2,0,0
171,6,2020-06-08 03:00:00,516.24,19.1,0.5,96.0,0.0,0.0,0,0,171,2,1,3,0,0
172,6,2020-06-08 04:00:00,518.94,19.6,1.0,94.0,0.0,0.0,0,0,172,2,1,4,0,0
173,6,2020-06-08 05:00:00,518.4,19.5,1.1,94.0,0.0,0.0,0,0,173,2,1,5,0,0
174,6,2020-06-08 06:00:00,568.08,19.4,1.0,95.0,0.0,0.0,0,0,174,2,1,6,0,0
175,6,2020-06-08 07:00:00,747.36,20.2,0.3,92.0,0.0,0.0,0,0,175,2,1,7,0,0
176,6,2020-06-08 08:00:00,1260.36,21.7,1.8,85.0,0.0,0.5,0,0,176,2,1,8,0,0
177,6,2020-06-08 09:00:00,1951.56,23.4,1.8,77.0,0.0,1.0,0,0,177,2,1,9,0,0
178,6,2020-06-08 10:00:00,2160.0,25.6,1.2,68.0,0.0,1.0,0,0,178,2,1,10,0,0
179,6,2020-06-08 11:00:00,2209.14,26.7,1.5,61.0,0.0,1.0,0,0,179,2,1,11,0,0
180,6,2020-06-08 12:00:00,2171.88,28.7,1.4,55.0,0.0,1.0,0,0,180,2,1,12,0,0
181,6,2020-06-08 13:00:00,2375.46,29.4,1.9,52.0,0.0,1.0,0,0,181,2,1,13,0,0
182,6,2020-06-08 14:00:00,2440.26,30.6,1.2,50.0,0.0,1.0,0,0,182,2,1,14,0,0
183,6,2020-06-08 15:00:00,2520.72,30.7,2.8,49.0,0.0,1.0,0,0,183,2,1,15,0,0
184,6,2020-06-08 16:00:00,2462.94,30.7,3.6,53.0,0.0,1.0,0,0,184,2,1,16,0,0
185,6,2020-06-08 17:00:00,2190.78,29.6,4.7,45.0,0.0,1.0,0,0,185,2,1,17,0,0
186,6,2020-06-08 18:00:00,1607.58,27.4,3.0,58.0,0.0,1.0,0,0,186,2,1,18,0,0
187,6,2020-06-08 19:00:00,1244.7,24.5,3.3,64.0,0.0,0.8,0,0,187,2,1,19,0,0
188,6,2020-06-08 20:00:00,1041.66,24.0,1.7,61.0,0.0,0.0,0,0,188,2,1,20,0,0
189,6,2020-06-08 21:00:00,889.92,22.8,0.7,68.0,0.0,0.0,0,0,189,2,1,21,0,0
190,6,2020-06-08 22:00:00,743.04,22.0,0.9,68.0,0.0,0.0,0,0,190,2,1,22,0,0
191,6,2020-06-08 23:00:00,687.42,21.6,0.6,69.0,0.0,0.0,0,0,191,2,1,23,0,0
192,6,2020-06-09 00:00:00,677.7,21.1,0.7,72.0,0.0,0.0,0,0,192,2,2,0,0,0
193,6,2020-06-09 01:00:00,628.56,21.4,1.5,71.0,0.0,0.0,0,0,193,2,2,1,0,0
194,6,2020-06-09 02:00:00,605.88,20.4,1.3,72.0,0.0,0.0,0,0,194,2,2,2,0,0
195,6,2020-06-09 03:00:00,604.26,19.9,1.0,75.0,0.0,0.0,0,0,195,2,2,3,0,0
196,6,2020-06-09 04:00:00,589.14,18.2,0.9,84.0,0.0,0.0,0,0,196,2,2,4,0,0
197,6,2020-06-09 05:00:00,589.14,18.0,0.7,92.0,0.0,0.0,0,0,197,2,2,5,0,0
198,6,2020-06-09 06:00:00,632.88,18.8,0.3,87.0,0.0,0.0,0,0,198,2,2,6,0,0
199,6,2020-06-09 07:00:00,774.9,22.0,1.3,72.0,0.0,0.9,0,0,199,2,2,7,0,0
200,6,2020-06-09 08:00:00,1262.52,23.7,1.3,67.0,0.0,1.0,0,0,200,2,2,8,0,0
201,6,2020-06-09 09:00:00,1998.54,26.8,1.0,60.0,0.0,1.0,0,0,201,2,2,9,0,0
202,6,2020-06-09 10:00:00,2251.26,28.1,1.2,53.0,0.0,1.0,0,0,202,2,2,10,0,0
203,6,2020-06-09 11:00:00,2263.14,29.8,2.3,45.0,0.0,1.0,0,0,203,2,2,11,0,0
204,6,2020-06-09 12:00:00,2245.32,30.9,2.0,42.0,0.0,1.0,0,0,204,2,2,12,0,0
205,6,2020-06-09 13:00:00,2427.3,32.1,1.7,41.0,0.0,1.0,0,0,205,2,2,13,0,0
206,6,2020-06-09 14:00:00,2506.68,31.4,4.7,44.0,0.0,1.0,0,0,206,2,2,14,0,0
207,6,2020-06-09 15:00:00,2590.38,32.0,3.6,41.0,0.0,1.0,0,0,207,2,2,15,0,0
208,6,2020-06-09 16:00:00,2481.3,31.5,4.2,37.0,0.0,1.0,0,0,208,2,2,16,0,0
209,6,2020-06-09 17:00:00,2211.3,30.4,3.0,43.0,0.0,1.0,0,0,209,2,2,17,0,0
210,6,2020-06-09 18:00:00,1589.76,30.5,3.7,40.0,0.0,1.0,0,0,210,2,2,18,0,0
211,6,2020-06-09 19:00:00,1224.18,28.3,2.8,48.0,0.0,0.9,0,0,211,2,2,19,0,0
212,6,2020-06-09 20:00:00,988.2,24.9,2.7,60.0,0.0,0.0,0,0,212,2,2,20,0,0
213,6,2020-06-09 21:00:00,827.82,24.1,1.5,61.0,0.0,0.0,0,0,213,2,2,21,0,0
214,6,2020-06-09 22:00:00,722.52,23.5,0.6,64.0,0.0,0.0,0,0,214,2,2,22,0,0
215,6,2020-06-09 23:00:00,684.72,22.9,1.2,66.0,0.0,0.0,0,0,215,2,2,23,0,0
216,6,2020-06-10 00:00:00,650.7,22.5,0.7,66.0,0.0,0.0,0,0,216,2,3,0,0,0
217,6,2020-06-10 01:00:00,624.24,22.4,0.8,64.0,0.0,0.0,0,0,217,2,3,1,0,0
218,6,2020-06-10 02:00:00,614.52,21.6,0.3,67.0,0.0,0.0,0,0,218,2,3,2,0,0
219,6,2020-06-10 03:00:00,613.44,21.3,0.1,69.0,0.0,0.0,0,0,219,2,3,3,0,0
220,6,2020-06-10 04:00:00,596.16,20.7,0.1,72.0,0.0,0.0,0,0,220,2,3,4,0,0
221,6,2020-06-10 05:00:00,591.3,20.1,0.2,75.0,0.0,0.0,0,0,221,2,3,5,0,0
222,6,2020-06-10 06:00:00,637.2,21.1,0.3,77.0,0.0,0.0,0,0,222,2,3,6,0,0
223,6,2020-06-10 07:00:00,812.7,23.6,1.2,64.0,0.0,0.8,0,0,223,2,3,7,0,0
224,6,2020-06-10 08:00:00,1300.86,25.4,1.7,54.0,0.0,1.0,0,0,224,2,3,8,0,0
225,6,2020-06-10 09:00:00,2080.08,27.2,1.6,49.0,0.0,0.9,0,0,225,2,3,9,0,0
226,6,2020-06-10 10:00:00,2304.18,28.9,1.7,44.0,0.0,0.9,0,0,226,2,3,10,0,0
227,6,2020-06-10 11:00:00,2295.0,29.1,1.8,46.0,0.0,0.8,0,0,227,2,3,11,0,0
228,6,2020-06-10 12:00:00,2243.7,30.0,1.5,48.0,0.0,0.7,0,0,228,2,3,12,0,0
229,6,2020-06-10 13:00:00,2416.5,31.0,1.7,47.0,0.0,0.9,0,0,229,2,3,13,0,0
230,6,2020-06-10 14:00:00,2574.72,31.6,1.4,45.0,0.0,0.8,0,0,230,2,3,14,0,0
231,6,2020-06-10 15:00:00,2568.78,32.3,1.8,46.0,0.0,1.0,0,0,231,2,3,15,0,0
232,6,2020-06-10 16:00:00,2420.28,31.2,2.5,49.0,0.0,0.9,0,0,232,2,3,16,0,0
233,6,2020-06-10 17:00:00,2091.96,29.9,3.5,54.0,0.0,0.0,0,0,233,2,3,17,0,0
234,6,2020-06-10 18:00:00,1508.22,27.3,4.5,66.0,0.0,0.0,0,0,234,2,3,18,0,0
235,6,2020-06-10 19:00:00,1162.08,25.9,3.5,72.0,0.0,0.0,0,0,235,2,3,19,0,0
236,6,2020-06-10 20:00:00,966.6,22.7,2.4,93.0,0.8,0.0,0,0,236,2,3,20,0,0
237,6,2020-06-10 21:00:00,847.8,21.7,1.2,98.0,5.0,0.0,0,0,237,2,3,21,0,0
238,6,2020-06-10 22:00:00,760.32,21.8,0.1,99.0,3.6,0.0,0,0,238,2,3,22,0,0
239,6,2020-06-10 23:00:00,701.46,21.9,0.6,100.0,0.6,0.0,0,0,239,2,3,23,0,0
240,6,2020-06-11 00:00:00,676.08,22.0,0.0,100.0,0.8,0.0,0,0,240,2,4,0,0,0
