,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour
104165,52,2020-06-06 05:00:00,2797.2,19.4,1.5,82.0,0.0,0.0,1,1,125,6,5
104166,52,2020-06-06 06:00:00,2815.29,19.2,1.2,82.0,0.0,0.0,1,1,126,6,6
104167,52,2020-06-06 07:00:00,2835.27,20.1,1.8,79.0,0.0,0.2,1,1,127,6,7
104168,52,2020-06-06 08:00:00,2883.33,22.0,2.1,70.0,0.0,1.0,1,1,128,6,8
104169,52,2020-06-06 09:00:00,2932.47,24.0,2.3,65.0,0.0,1.0,1,1,129,6,9
104170,52,2020-06-06 10:00:00,2979.45,25.6,2.4,58.0,0.0,1.0,1,1,130,6,10
104171,52,2020-06-06 11:00:00,3018.87,26.1,1.6,57.0,0.0,0.3,1,1,131,6,11
104172,52,2020-06-06 12:00:00,3078.27,28.2,2.4,50.0,0.0,1.0,1,1,132,6,12
104173,52,2020-06-06 13:00:00,3120.39,29.3,1.8,47.0,0.0,0.9,1,1,133,6,13
104174,52,2020-06-06 14:00:00,3173.85,29.4,2.0,45.0,0.0,0.5,1,1,134,6,14
104175,52,2020-06-06 15:00:00,3185.46,30.5,2.5,42.0,0.0,0.9,1,1,135,6,15
104176,52,2020-06-06 16:00:00,3185.46,30.6,1.8,41.0,0.0,0.6,1,1,136,6,16
104177,52,2020-06-06 17:00:00,3187.08,29.1,3.8,52.0,0.0,0.2,1,1,137,6,17
104178,52,2020-06-06 18:00:00,3149.82,28.1,3.4,55.0,0.0,1.0,1,1,138,6,18
104179,52,2020-06-06 19:00:00,3113.64,27.1,2.2,59.0,0.0,0.0,1,1,139,6,19
104180,52,2020-06-06 20:00:00,3080.16,26.0,1.7,60.0,0.0,0.0,1,1,140,6,20
104181,52,2020-06-06 21:00:00,3033.99,25.2,2.6,62.0,0.0,0.0,1,1,141,6,21
104182,52,2020-06-06 22:00:00,3012.66,24.8,2.0,63.0,0.0,0.0,1,1,142,6,22
104183,52,2020-06-06 23:00:00,2987.28,23.4,2.8,66.0,0.0,0.0,1,1,143,6,23
104184,52,2020-06-07 00:00:00,2925.72,21.4,2.5,73.0,0.0,0.0,1,1,144,0,0
104185,52,2020-06-07 01:00:00,2905.47,20.7,2.6,75.0,0.0,0.0,1,1,145,0,1
104186,52,2020-06-07 02:00:00,2874.69,20.0,2.6,77.0,0.0,0.0,1,1,146,0,2
104187,52,2020-06-07 03:00:00,2854.44,19.4,1.4,78.0,0.0,0.0,1,1,147,0,3
104188,52,2020-06-07 04:00:00,2837.7,19.3,1.4,78.0,0.0,0.0,1,1,148,0,4
104189,52,2020-06-07 05:00:00,2810.16,19.4,0.6,76.0,0.0,0.0,1,1,149,0,5
104190,52,2020-06-07 06:00:00,2817.99,19.6,1.8,78.0,0.0,0.0,1,1,150,0,6
104191,52,2020-06-07 07:00:00,2857.95,19.6,2.1,78.0,0.0,0.0,1,1,151,0,7
104192,52,2020-06-07 08:00:00,2889.81,20.1,1.9,78.0,0.0,0.0,1,1,152,0,8
104193,52,2020-06-07 09:00:00,2930.58,20.9,2.0,75.0,0.0,0.1,1,1,153,0,9
104194,52,2020-06-07 10:00:00,2961.36,22.4,2.4,69.0,0.0,0.3,1,1,154,0,10
104195,52,2020-06-07 11:00:00,2980.8,24.4,2.9,62.0,0.0,0.9,1,1,155,0,11
104196,52,2020-06-07 12:00:00,3036.15,24.8,2.3,61.0,0.0,1.0,1,1,156,0,12
104197,52,2020-06-07 13:00:00,3084.75,26.1,2.4,56.0,0.0,1.0,1,1,157,0,13
104198,52,2020-06-07 14:00:00,3161.16,27.4,1.7,50.0,0.0,1.0,1,1,158,0,14
104199,52,2020-06-07 15:00:00,3216.78,28.4,3.0,45.0,0.0,1.0,1,1,159,0,15
104200,52,2020-06-07 16:00:00,3213.54,28.9,3.2,49.0,0.0,1.0,1,1,160,0,16
104201,52,2020-06-07 17:00:00,3207.6,28.0,3.6,52.0,0.0,1.0,1,1,161,0,17
104202,52,2020-06-07 18:00:00,3148.47,25.7,4.3,62.0,0.0,1.0,1,1,162,0,18
104203,52,2020-06-07 19:00:00,3114.99,24.5,3.3,67.0,0.0,0.9,1,1,163,0,19
104204,52,2020-06-07 20:00:00,3079.08,23.0,2.2,72.0,0.0,0.0,1,1,164,0,20
104205,52,2020-06-07 21:00:00,3031.29,22.3,2.1,75.0,0.0,0.0,1,1,165,0,21
104206,52,2020-06-07 22:00:00,3001.86,21.6,2.2,77.0,0.0,0.0,1,1,166,0,22
104207,52,2020-06-07 23:00:00,2971.35,21.0,1.6,80.0,0.0,0.0,1,1,167,0,23
104208,52,2020-06-08 00:00:00,2934.9,20.6,2.0,81.0,0.0,0.0,1,1,168,1,0
104209,52,2020-06-08 01:00:00,2928.96,19.9,2.6,85.0,0.0,0.0,1,1,169,1,1
104210,52,2020-06-08 02:00:00,2906.01,19.8,1.1,85.0,0.0,0.0,1,1,170,1,2
104211,52,2020-06-08 03:00:00,2899.8,19.8,1.1,86.0,0.0,0.0,1,1,171,1,3
104212,52,2020-06-08 04:00:00,2901.42,20.0,0.9,86.0,0.0,0.0,1,1,172,1,4
104213,52,2020-06-08 05:00:00,2869.29,20.1,0.7,86.0,0.0,0.0,1,1,173,1,5
104214,52,2020-06-08 06:00:00,3629.88,20.3,1.2,85.0,0.0,0.0,1,1,174,1,6
104215,52,2020-06-08 07:00:00,4314.06,21.0,1.2,84.0,0.0,0.2,1,1,175,1,7
104216,52,2020-06-08 08:00:00,4676.13,22.5,1.2,77.0,0.0,0.9,1,1,176,1,8
104217,52,2020-06-08 09:00:00,5257.17,23.6,2.0,73.0,0.0,0.4,1,1,177,1,9
104218,52,2020-06-08 10:00:00,5517.45,25.5,1.4,65.0,0.0,1.0,1,1,178,1,10
104219,52,2020-06-08 11:00:00,5518.8,26.8,1.5,58.0,0.0,1.0,1,1,179,1,11
104220,52,2020-06-08 12:00:00,5469.39,28.9,2.1,49.0,0.0,1.0,1,1,180,1,12
104221,52,2020-06-08 13:00:00,5603.31,29.8,2.8,46.0,0.0,1.0,1,1,181,1,13
104222,52,2020-06-08 14:00:00,5614.11,30.6,2.9,44.0,0.0,1.0,1,1,182,1,14
104223,52,2020-06-08 15:00:00,5708.07,31.2,2.2,41.0,0.0,1.0,1,1,183,1,15
104224,52,2020-06-08 16:00:00,5631.66,31.6,2.8,43.0,0.0,1.0,1,1,184,1,16
104225,52,2020-06-08 17:00:00,5487.48,30.7,3.8,45.0,0.0,1.0,1,1,185,1,17
104226,52,2020-06-08 18:00:00,4709.34,28.5,5.1,53.0,0.0,1.0,1,1,186,1,18
104227,52,2020-06-08 19:00:00,4458.51,26.4,3.8,57.0,0.0,0.8,1,1,187,1,19
104228,52,2020-06-08 20:00:00,3565.08,25.4,3.8,63.0,0.0,0.0,1,1,188,1,20
104229,52,2020-06-08 21:00:00,3372.84,24.4,2.6,60.0,0.0,0.0,1,1,189,1,21
104230,52,2020-06-08 22:00:00,3246.21,23.8,2.0,60.0,0.0,0.0,1,1,190,1,22
104231,52,2020-06-08 23:00:00,3145.23,23.4,0.6,60.0,0.0,0.0,1,1,191,1,23
104232,52,2020-06-09 00:00:00,3089.34,22.9,1.4,62.0,0.0,0.0,1,1,192,2,0
104233,52,2020-06-09 01:00:00,3046.68,22.5,0.9,63.0,0.0,0.0,1,1,193,2,1
104234,52,2020-06-09 02:00:00,2993.76,22.0,1.6,65.0,0.0,0.0,1,1,194,2,2
104235,52,2020-06-09 03:00:00,2985.93,21.4,1.3,67.0,0.0,0.0,1,1,195,2,3
104236,52,2020-06-09 04:00:00,2973.24,20.9,2.2,70.0,0.0,0.0,1,1,196,2,4
104237,52,2020-06-09 05:00:00,2946.78,20.5,1.5,71.0,0.0,0.0,1,1,197,2,5
104238,52,2020-06-09 06:00:00,2985.12,20.4,1.5,73.0,0.0,0.0,1,1,198,2,6
104239,52,2020-06-09 07:00:00,3468.96,21.4,1.8,71.0,0.0,1.0,1,1,199,2,7
104240,52,2020-06-09 08:00:00,4792.77,23.9,1.1,64.0,0.0,1.0,1,1,200,2,8
104241,52,2020-06-09 09:00:00,5257.17,25.8,1.8,58.0,0.0,1.0,1,1,201,2,9
104242,52,2020-06-09 10:00:00,5475.06,27.7,1.2,50.0,0.0,1.0,1,1,202,2,10
104243,52,2020-06-09 11:00:00,5452.92,29.5,3.1,40.0,0.0,1.0,1,1,203,2,11
104244,52,2020-06-09 12:00:00,5432.4,31.1,1.8,40.0,0.0,1.0,1,1,204,2,12
104245,52,2020-06-09 13:00:00,5554.98,31.9,3.4,38.0,0.0,1.0,1,1,205,2,13
104246,52,2020-06-09 14:00:00,5618.97,32.6,3.7,36.0,0.0,1.0,1,1,206,2,14
104247,52,2020-06-09 15:00:00,5617.08,32.7,3.0,38.0,0.0,1.0,1,1,207,2,15
104248,52,2020-06-09 16:00:00,5532.84,32.5,3.5,41.0,0.0,0.9,1,1,208,2,16
104249,52,2020-06-09 17:00:00,5415.39,31.9,3.6,38.0,0.0,1.0,1,1,209,2,17
104250,52,2020-06-09 18:00:00,5066.01,31.2,3.0,36.0,0.0,1.0,1,1,210,2,18
104251,52,2020-06-09 19:00:00,4316.22,30.0,3.2,36.0,0.0,0.9,1,1,211,2,19
104252,52,2020-06-09 20:00:00,3469.77,28.2,3.5,46.0,0.0,0.1,1,1,212,2,20
104253,52,2020-06-09 21:00:00,3344.49,26.6,2.3,49.0,0.0,0.0,1,1,213,2,21
104254,52,2020-06-09 22:00:00,3246.75,25.7,1.4,52.0,0.0,0.0,1,1,214,2,22
104255,52,2020-06-09 23:00:00,3154.14,25.2,2.3,53.0,0.0,0.0,1,1,215,2,23
104256,52,2020-06-10 00:00:00,3070.98,24.6,1.6,52.0,0.0,0.0,1,1,216,3,0
104257,52,2020-06-10 01:00:00,3017.79,24.3,1.2,54.0,0.0,0.0,1,1,217,3,1
104258,52,2020-06-10 02:00:00,2974.32,23.9,0.6,55.0,0.0,0.0,1,1,218,3,2
104259,52,2020-06-10 03:00:00,2962.98,23.6,1.7,57.0,0.0,0.0,1,1,219,3,3
104260,52,2020-06-10 04:00:00,2938.95,23.2,1.7,57.0,0.0,0.0,1,1,220,3,4
104261,52,2020-06-10 05:00:00,2914.92,22.8,0.5,59.0,0.0,0.0,1,1,221,3,5
104262,52,2020-06-10 06:00:00,3732.75,22.5,1.4,61.0,0.0,0.0,1,1,222,3,6
104263,52,2020-06-10 07:00:00,4446.36,23.4,2.5,64.0,0.0,0.2,1,1,223,3,7
104264,52,2020-06-10 08:00:00,4666.95,24.9,1.6,58.0,0.0,0.7,1,1,224,3,8
104265,52,2020-06-10 09:00:00,5171.31,26.6,2.1,54.0,0.0,0.5,1,1,225,3,9
104266,52,2020-06-10 10:00:00,5423.22,29.0,1.1,48.0,0.0,0.9,1,1,226,3,10
104267,52,2020-06-10 11:00:00,5387.85,30.3,2.5,44.0,0.0,0.8,1,1,227,3,11
104268,52,2020-06-10 12:00:00,5380.29,31.0,3.2,42.0,0.0,0.7,1,1,228,3,12
104269,52,2020-06-10 13:00:00,5534.19,31.1,2.6,44.0,0.0,0.4,1,1,229,3,13
104270,52,2020-06-10 14:00:00,5635.71,31.9,2.5,42.0,0.0,0.4,1,1,230,3,14
104271,52,2020-06-10 15:00:00,5648.13,31.9,2.7,45.0,0.0,0.3,1,1,231,3,15
104272,52,2020-06-10 16:00:00,5433.48,30.5,3.0,50.0,0.0,0.3,1,1,232,3,16
104273,52,2020-06-10 17:00:00,5325.48,28.7,3.4,55.0,0.0,0.0,1,1,233,3,17
104274,52,2020-06-10 18:00:00,4767.66,25.1,5.8,74.0,0.0,0.0,1,1,234,3,18
104275,52,2020-06-10 19:00:00,4258.71,24.6,2.6,77.0,0.0,0.0,1,1,235,3,19
104276,52,2020-06-10 20:00:00,3524.85,23.7,2.8,83.0,1.0,0.0,1,1,236,3,20
104277,52,2020-06-10 21:00:00,3330.45,22.8,2.0,88.0,2.4,0.0,1,1,237,3,21
104278,52,2020-06-10 22:00:00,3248.37,22.6,0.2,88.0,2.4,0.0,1,1,238,3,22
104279,52,2020-06-10 23:00:00,3165.75,22.6,0.9,89.0,0.2,0.0,1,1,239,3,23
104280,52,2020-06-11 00:00:00,3112.29,22.5,0.9,89.0,0.2,0.0,1,1,240,4,0
104281,52,2020-06-11 01:00:00,3070.71,22.4,2.0,91.0,0.0,0.0,1,1,241,4,1
104282,52,2020-06-11 02:00:00,3008.88,22.1,1.5,90.0,0.0,0.0,1,1,242,4,2
104283,52,2020-06-11 03:00:00,2998.62,22.2,1.4,90.0,0.0,0.0,1,1,243,4,3
104284,52,2020-06-11 04:00:00,2988.36,22.1,1.1,90.0,0.0,0.0,1,1,244,4,4
104285,52,2020-06-11 05:00:00,2961.63,21.8,1.3,89.0,0.0,0.0,1,1,245,4,5
104286,52,2020-06-11 06:00:00,3016.44,21.9,1.5,88.0,0.0,0.0,1,1,246,4,6
104287,52,2020-06-11 07:00:00,4250.88,22.4,2.0,87.0,0.0,0.0,1,1,247,4,7
104288,52,2020-06-11 08:00:00,4720.41,23.2,1.2,83.0,0.0,0.0,1,1,248,4,8
104289,52,2020-06-11 09:00:00,5185.08,24.2,1.1,80.0,0.0,0.0,1,1,249,4,9
104290,52,2020-06-11 10:00:00,5479.92,25.9,1.0,72.0,0.0,0.4,1,1,250,4,10
104291,52,2020-06-11 11:00:00,5455.62,27.2,2.5,66.0,0.0,0.6,1,1,251,4,11
104292,52,2020-06-11 12:00:00,5408.64,28.2,3.5,61.0,0.0,0.9,1,1,252,4,12
104293,52,2020-06-11 13:00:00,5399.19,29.2,2.5,57.0,0.0,1.0,1,1,253,4,13
104294,52,2020-06-11 14:00:00,5395.68,30.2,3.0,52.0,0.0,1.0,1,1,254,4,14
104295,52,2020-06-11 15:00:00,5456.16,31.2,2.7,44.0,0.0,1.0,1,1,255,4,15
104296,52,2020-06-11 16:00:00,5415.12,31.3,3.6,44.0,0.0,1.0,1,1,256,4,16
104297,52,2020-06-11 17:00:00,4947.48,31.4,3.2,44.0,0.0,1.0,1,1,257,4,17
104298,52,2020-06-11 18:00:00,2327.67,30.5,3.2,45.0,0.0,1.0,1,1,258,4,18
104299,52,2020-06-11 19:00:00,3530.52,29.1,2.3,49.0,0.0,0.1,1,1,259,4,19
104300,52,2020-06-11 20:00:00,3458.16,27.7,3.7,63.0,0.0,0.0,1,1,260,4,20
104301,52,2020-06-11 21:00:00,3343.41,26.0,4.2,65.0,0.0,0.0,1,1,261,4,21
